codigo_alimento,descricao_alimento,codigo_preparacao,descricao_preparacao,codigo_medida,descricao_medida,codigo_medida_referencia,descricao_medida_referencia,quantidade_g,codigo_fonte,descricao_fonte,preparacao_normalizada,medida_caseira
7800302,FRANGO EM PEDACOS,5,FRITO(A),25,COXA,81.0,PEDACO,55.0,1.0,Frango frito - coxa grande,frito,True
7800302,FRANGO EM PEDACOS,5,FRITO(A),29,ESPETINHO,81.0,PEDACO,46.0,2.0,Espetinho de carne - unidade,frito,True
7800302,FRANGO EM PEDACOS,5,FRITO(A),33,FILE,81.0,PEDACO,100.0,1.0,Frango frito - filé médio,frito,True
7800302,FRANGO EM PEDACOS,5,FRITO(A),68,GRAMA,81.0,PEDACO,1.0,15.0,Grama,frito,False
7800302,FRANGO EM PEDACOS,5,FRITO(A),81,PEDACO,81.0,PEDACO,55.0,1.0,Frango frito - coxa grande,frito,True
7800302,FRANGO EM PEDACOS,5,FRITO(A),83,PEITO,81.0,PEDACO,180.0,1.0,Frango frito - peito médio,frito,True
7800302,FRANGO EM PEDACOS,5,FRITO(A),84,PESCOCO,81.0,PEDACO,10.0,1.0,Frango frito - pescoço médio,frito,True
7800302,FRANGO EM PEDACOS,5,FRITO(A),87,PORCAO,81.0,PEDACO,100.0,2.0,Frango assado - porção Guia Alimentar,frito,True
7800302,FRANGO EM PEDACOS,5,FRITO(A),94,QUILO,81.0,PEDACO,1000.0,15.0,Quilo,frito,False
7800302,FRANGO EM PEDACOS,5,FRITO(A),99,SOBRECOXA,81.0,PEDACO,65.0,1.0,Frango frito - sobrecoxa média,frito,True
7800302,FRANGO EM PEDACOS,6,EMPANADO(A)/A MILANESA,5,BIFE,81.0,PEDACO,140.0,1.0,Frango à milanesa - filé médio,empanado,True
7800302,FRANGO EM PEDACOS,6,EMPANADO(A)/A MILANESA,12,COLHER DE ARROZ/SERVIR,81.0,PEDACO,40.0,1.0,Frango frito - 2 colheres de sopa cheias desfiado,empanado,True
7800302,FRANGO EM PEDACOS,6,EMPANADO(A)/A MILANESA,25,COXA,81.0,PEDACO,55.0,1.0,Frango frito - coxa grande,empanado,True
7800302,FRANGO EM PEDACOS,6,EMPANADO(A)/A MILANESA,29,ESPETINHO,81.0,PEDACO,46.0,2.0,Espetinho de carne - unidade,empanado,True
7800302,FRANGO EM PEDACOS,6,EMPANADO(A)/A MILANESA,30,ESPETO,81.0,PEDACO,46.0,2.0,Espetinho de carne - unidade,empanado,True
7800302,FRANGO EM PEDACOS,6,EMPANADO(A)/A MILANESA,33,FILE,81.0,PEDACO,140.0,1.0,Frango à milanesa - filé médio,empanado,True
7800302,FRANGO EM PEDACOS,6,EMPANADO(A)/A MILANESA,68,GRAMA,81.0,PEDACO,1.0,15.0,Grama,empanado,False
7800302,FRANGO EM PEDACOS,6,EMPANADO(A)/A MILANESA,81,PEDACO,81.0,PEDACO,55.0,1.0,Frango frito - coxa grande,empanado,True
7800302,FRANGO EM PEDACOS,6,EMPANADO(A)/A MILANESA,87,PORCAO,81.0,PEDACO,100.0,2.0,Frango assado - porção Guia Alimentar,empanado,True
7800302,FRANGO EM PEDACOS,6,EMPANADO(A)/A MILANESA,94,QUILO,81.0,PEDACO,1000.0,15.0,Quilo,empanado,False
7800302,FRANGO EM PEDACOS,6,EMPANADO(A)/A MILANESA,99,SOBRECOXA,81.0,PEDACO,65.0,1.0,Frango frito - sobrecoxa média,empanado,True
7800302,FRANGO EM PEDACOS,7,REFOGADO(A),1,ASA,81.0,PEDACO,40.0,1.0,Frango assado - asa média,refogado,True
7800302,FRANGO EM PEDACOS,7,REFOGADO(A),12,COLHER DE ARROZ/SERVIR,81.0,PEDACO,40.0,1.0,Frango assado - 2 colheres de sopa cheias desfiado,refogado,True
7800302,FRANGO EM PEDACOS,7,REFOGADO(A),16,COLHER DE SOPA,81.0,PEDACO,20.0,1.0,Frango assado - colher de sopa cheia desfiado,refogado,True
7800302,FRANGO EM PEDACOS,7,REFOGADO(A),17,CONCHA,81.0,PEDACO,80.0,1.0,Frango assado - 4 colheres de sopa cheia desfiado,refogado,True
7800302,FRANGO EM PEDACOS,7,REFOGADO(A),25,COXA,81.0,PEDACO,55.0,1.0,Frango assado - coxa grande,refogado,True
7800302,FRANGO EM PEDACOS,7,REFOGADO(A),68,GRAMA,81.0,PEDACO,1.0,15.0,Grama,refogado,False
7800302,FRANGO EM PEDACOS,7,REFOGADO(A),81,PEDACO,81.0,PEDACO,55.0,1.0,Frango assado - coxa grande,refogado,True
7800302,FRANGO EM PEDACOS,7,REFOGADO(A),87,PORCAO,81.0,PEDACO,100.0,2.0,Frango assado - porção Guia Alimentar,refogado,True
7800302,FRANGO EM PEDACOS,7,REFOGADO(A),94,QUILO,81.0,PEDACO,1000.0,15.0,Quilo,refogado,False
7800302,FRANGO EM PEDACOS,7,REFOGADO(A),99,SOBRECOXA,81.0,PEDACO,65.0,1.0,Frango assado - sobrecoxa média,refogado,True
7800302,FRANGO EM PEDACOS,8,MOLHO VERMELHO,12,COLHER DE ARROZ/SERVIR,81.0,PEDACO,40.0,1.0,Frango assado - 2 colheres de sopa cheias desfiado,molho vermelho,True
7800302,FRANGO EM PEDACOS,8,MOLHO VERMELHO,16,COLHER DE SOPA,81.0,PEDACO,20.0,1.0,Frango assado - colher de sopa cheia desfiado,molho vermelho,True
7800302,FRANGO EM PEDACOS,8,MOLHO VERMELHO,17,CONCHA,81.0,PEDACO,80.0,1.0,Frango assado - 4 colheres de sopa cheia desfiado,molho vermelho,True
7800302,FRANGO EM PEDACOS,8,MOLHO VERMELHO,25,COXA,81.0,PEDACO,55.0,1.0,Frango assado - coxa grande,molho vermelho,True
7800302,FRANGO EM PEDACOS,8,MOLHO VERMELHO,68,GRAMA,81.0,PEDACO,1.0,15.0,Grama,molho vermelho,False
7800302,FRANGO EM PEDACOS,8,MOLHO VERMELHO,81,PEDACO,81.0,PEDACO,55.0,1.0,Frango assado - coxa grande,molho vermelho,True
7800302,FRANGO EM PEDACOS,8,MOLHO VERMELHO,82,PEGADOR,81.0,PEDACO,20.0,1.0,Frango assado - colher de sopa cheia desfiado,molho vermelho,True
7800302,FRANGO EM PEDACOS,8,MOLHO VERMELHO,87,PORCAO,81.0,PEDACO,100.0,2.0,Frango assado - porção Guia Alimentar,molho vermelho,True
7800302,FRANGO EM PEDACOS,8,MOLHO VERMELHO,94,QUILO,81.0,PEDACO,1000.0,15.0,Quilo,molho vermelho,False
7800302,FRANGO EM PEDACOS,8,MOLHO VERMELHO,99,SOBRECOXA,81.0,PEDACO,65.0,1.0,Frango assado - sobrecoxa média,molho vermelho,True
7800302,FRANGO EM PEDACOS,9,MOLHO BRANCO,12,COLHER DE ARROZ/SERVIR,81.0,PEDACO,40.0,1.0,Frango assado - 2 colheres de sopa cheias desfiado,molho branco,True
7800302,FRANGO EM PEDACOS,9,MOLHO BRANCO,68,GRAMA,81.0,PEDACO,1.0,15.0,Grama,molho branco,False
7800302,FRANGO EM PEDACOS,9,MOLHO BRANCO,81,PEDACO,81.0,PEDACO,55.0,1.0,Frango assado - coxa grande,molho branco,True
7800302,FRANGO EM PEDACOS,9,MOLHO BRANCO,87,PORCAO,81.0,PEDACO,100.0,2.0,Frango assado - porção Guia Alimentar,molho branco,True
7800302,FRANGO EM PEDACOS,9,MOLHO BRANCO,94,QUILO,81.0,PEDACO,1000.0,15.0,Quilo,molho branco,False
7800302,FRANGO EM PEDACOS,10,AO ALHO E OLEO,68,GRAMA,81.0,PEDACO,1.0,15.0,Grama,alho e oleo,False
7800302,FRANGO EM PEDACOS,10,AO ALHO E OLEO,81,PEDACO,81.0,PEDACO,55.0,1.0,Frango frito - coxa grande,alho e oleo,True
7800302,FRANGO EM PEDACOS,10,AO ALHO E OLEO,94,QUILO,81.0,PEDACO,1000.0,15.0,Quilo,alho e oleo,False
7800302,FRANGO EM PEDACOS,11,COM MANTEIGA/OLEO,68,GRAMA,81.0,PEDACO,1.0,15.0,Grama,manteiga ou oleo,False
7800302,FRANGO EM PEDACOS,11,COM MANTEIGA/OLEO,81,PEDACO,81.0,PEDACO,55.0,1.0,Frango assado - coxa grande,manteiga ou oleo,True
7800302,FRANGO EM PEDACOS,11,COM MANTEIGA/OLEO,82,PEGADOR,81.0,PEDACO,20.0,1.0,Frango assado - colher de sopa cheia desfiado,manteiga ou oleo,True
7800302,FRANGO EM PEDACOS,11,COM MANTEIGA/OLEO,94,QUILO,81.0,PEDACO,1000.0,15.0,Quilo,manteiga ou oleo,False
7800302,FRANGO EM PEDACOS,13,ENSOPADO,12,COLHER DE ARROZ/SERVIR,81.0,PEDACO,40.0,1.0,Frango assado - 2 colheres de sopa cheias desfiado,ensopado,True
7800302,FRANGO EM PEDACOS,13,ENSOPADO,16,COLHER DE SOPA,81.0,PEDACO,20.0,1.0,Frango assado - colher de sopa cheia desfiado,ensopado,True
7800302,FRANGO EM PEDACOS,13,ENSOPADO,17,CONCHA,81.0,PEDACO,80.0,1.0,Frango assado - 4 colheres de sopa cheia desfiado,ensopado,True
7800302,FRANGO EM PEDACOS,13,ENSOPADO,25,COXA,81.0,PEDACO,55.0,1.0,Frango assado - coxa grande,ensopado,True
7800302,FRANGO EM PEDACOS,13,ENSOPADO,28,ESCUMADEIRA,81.0,PEDACO,40.0,1.0,Frango assado - 2 colheres de sopa cheia desfiado,ensopado,True
7800302,FRANGO EM PEDACOS,13,ENSOPADO,68,GRAMA,81.0,PEDACO,1.0,15.0,Grama,ensopado,False
7800302,FRANGO EM PEDACOS,13,ENSOPADO,81,PEDACO,81.0,PEDACO,55.0,1.0,Frango assado - coxa grande,ensopado,True
7800302,FRANGO EM PEDACOS,13,ENSOPADO,83,PEITO,81.0,PEDACO,180.0,1.0,Frango assado - peito médio,ensopado,True
7800302,FRANGO EM PEDACOS,13,ENSOPADO,87,PORCAO,81.0,PEDACO,100.0,2.0,Frango assado - porção Guia Alimentar,ensopado,True
7800302,FRANGO EM PEDACOS,13,ENSOPADO,94,QUILO,81.0,PEDACO,1000.0,15.0,Quilo,ensopado,False
7800302,FRANGO EM PEDACOS,13,ENSOPADO,99,SOBRECOXA,81.0,PEDACO,65.0,1.0,Frango assado - sobrecoxa média,ensopado,True
7800302,FRANGO EM PEDACOS,15,SOPA,17,CONCHA,81.0,PEDACO,130.0,1.0,Sopa de carne com legumes - concha média,sopa,True
7800302,FRANGO EM PEDACOS,15,SOPA,68,GRAMA,81.0,PEDACO,1.0,15.0,Grama,sopa,False
7800302,FRANGO EM PEDACOS,15,SOPA,81,PEDACO,81.0,PEDACO,55.0,1.0,Frango assado - coxa grande,sopa,True
7800302,FRANGO EM PEDACOS,15,SOPA,94,QUILO,81.0,PEDACO,1000.0,15.0,Quilo,sopa,False
7800302,FRANGO EM PEDACOS,99,NAO SE APLICA,30,ESPETO,81.0,PEDACO,46.0,2.0,Espetinho de carne - unidade,,True
7800302,FRANGO EM PEDACOS,99,NAO SE APLICA,68,GRAMA,81.0,PEDACO,1.0,15.0,Grama,,False
7800302,FRANGO EM PEDACOS,99,NAO SE APLICA,81,PEDACO,81.0,PEDACO,55.0,1.0,Frango assado - coxa grande,,True
7800302,FRANGO EM PEDACOS,99,NAO SE APLICA,87,PORCAO,81.0,PEDACO,100.0,2.0,Frango assado - porção Guia Alimentar,,True
7800302,FRANGO EM PEDACOS,99,NAO SE APLICA,94,QUILO,81.0,PEDACO,1000.0,15.0,Quilo,,False
7800303,GALINHA EM PEDACOS,2,CROZIDO(A),1,ASA,81.0,PEDACO,40.0,1.0,Frango assado - asa média,cozido,True
7800303,GALINHA EM PEDACOS,2,CROZIDO(A),5,BIFE,81.0,PEDACO,140.0,1.0,Frango frito - filé médio,cozido,True
7800303,GALINHA EM PEDACOS,2,CROZIDO(A),12,COLHER DE ARROZ/SERVIR,81.0,PEDACO,40.0,1.0,Frango assado - 2 colheres de sopa cheias desfiado,cozido,True
7800303,GALINHA EM PEDACOS,2,CROZIDO(A),17,CONCHA,81.0,PEDACO,80.0,1.0,Frango assado - 4 colheres de sopa cheia desfiado,cozido,True
7800303,GALINHA EM PEDACOS,2,CROZIDO(A),24,COSTELA,81.0,PEDACO,60.0,1.0,Frango fritoo - costela média,cozido,True
7800303,GALINHA EM PEDACOS,2,CROZIDO(A),25,COXA,81.0,PEDACO,55.0,1.0,Frango assado - coxa grande,cozido,True
7800303,GALINHA EM PEDACOS,2,CROZIDO(A),68,GRAMA,81.0,PEDACO,1.0,15.0,Grama,cozido,False
7800303,GALINHA EM PEDACOS,2,CROZIDO(A),81,PEDACO,81.0,PEDACO,55.0,1.0,Frango assado - coxa grande,cozido,True
7800303,GALINHA EM PEDACOS,2,CROZIDO(A),83,PEITO,81.0,PEDACO,180.0,1.0,Frango assado - peito médio,cozido,True
7800303,GALINHA EM PEDACOS,2,CROZIDO(A),84,PESCOCO,81.0,PEDACO,10.0,1.0,Frango assado - pescoço médio,cozido,True
7800303,GALINHA EM PEDACOS,2,CROZIDO(A),87,PORCAO,81.0,PEDACO,100.0,2.0,Frango assado - porção Guia Alimentar,cozido,True
7800303,GALINHA EM PEDACOS,2,CROZIDO(A),94,QUILO,81.0,PEDACO,1000.0,15.0,Quilo,cozido,False
7800303,GALINHA EM PEDACOS,2,CROZIDO(A),99,SOBRECOXA,81.0,PEDACO,65.0,1.0,Frango assado - sobrecoxa média,cozido,True
7800303,GALINHA EM PEDACOS,3,GRELHADO(A)/BRASA/CHURRASCO,1,ASA,81.0,PEDACO,40.0,1.0,Frango assado - asa média,grelhado,True
7800303,GALINHA EM PEDACOS,3,GRELHADO(A)/BRASA/CHURRASCO,25,COXA,81.0,PEDACO,55.0,1.0,Frango assado - coxa grande,grelhado,True
7800303,GALINHA EM PEDACOS,3,GRELHADO(A)/BRASA/CHURRASCO,68,GRAMA,81.0,PEDACO,1.0,15.0,Grama,grelhado,False
7800303,GALINHA EM PEDACOS,3,GRELHADO(A)/BRASA/CHURRASCO,81,PEDACO,81.0,PEDACO,55.0,1.0,Frango assado - coxa grande,grelhado,True
7800303,GALINHA EM PEDACOS,3,GRELHADO(A)/BRASA/CHURRASCO,87,PORCAO,81.0,PEDACO,100.0,2.0,Frango assado - porção Guia Alimentar,grelhado,True
7800303,GALINHA EM PEDACOS,3,GRELHADO(A)/BRASA/CHURRASCO,94,QUILO,81.0,PEDACO,1000.0,15.0,Quilo,grelhado,False
7800303,GALINHA EM PEDACOS,3,GRELHADO(A)/BRASA/CHURRASCO,99,SOBRECOXA,81.0,PEDACO,65.0,1.0,Frango assado - sobrecoxa média,grelhado,True
7800303,GALINHA EM PEDACOS,4,ASSADO(A),1,ASA,81.0,PEDACO,40.0,1.0,Frango assado - asa média,assado,True
7800303,GALINHA EM PEDACOS,4,ASSADO(A),25,COXA,81.0,PEDACO,55.0,1.0,Frango assado - coxa grande,assado,True
7800303,GALINHA EM PEDACOS,4,ASSADO(A),68,GRAMA,81.0,PEDACO,1.0,15.0,Grama,assado,False
7800303,GALINHA EM PEDACOS,4,ASSADO(A),81,PEDACO,81.0,PEDACO,55.0,1.0,Frango assado - coxa grande,assado,True
7800303,GALINHA EM PEDACOS,4,ASSADO(A),83,PEITO,81.0,PEDACO,180.0,1.0,Frango assado - peito médio,assado,True
7800303,GALINHA EM PEDACOS,4,ASSADO(A),87,PORCAO,81.0,PEDACO,100.0,2.0,Frango assado - porção Guia Alimentar,assado,True
7800303,GALINHA EM PEDACOS,4,ASSADO(A),94,QUILO,81.0,PEDACO,1000.0,15.0,Quilo,assado,False
7800303,GALINHA EM PEDACOS,4,ASSADO(A),99,SOBRECOXA,81.0,PEDACO,65.0,1.0,Frango assado - sobrecoxa média,assado,True
7800303,GALINHA EM PEDACOS,5,FRITO(A),1,ASA,81.0,PEDACO,40.0,1.0,Frango frito - asa média,frito,True
7800303,GALINHA EM PEDACOS,5,FRITO(A),16,COLHER DE SOPA,81.0,PEDACO,20.0,1.0,Frango frito - colher de sopa cheia desfiado,frito,True
7800303,GALINHA EM PEDACOS,5,FRITO(A),25,COXA,81.0,PEDACO,55.0,1.0,Frango frito - coxa grande,frito,True
7800303,GALINHA EM PEDACOS,5,FRITO(A),68,GRAMA,81.0,PEDACO,1.0,15.0,Grama,frito,False
7800303,GALINHA EM PEDACOS,5,FRITO(A),81,PEDACO,81.0,PEDACO,55.0,1.0,Frango frito - coxa grande,frito,True
7800303,GALINHA EM PEDACOS,5,FRITO(A),83,PEITO,81.0,PEDACO,180.0,1.0,Frango frito - peito médio,frito,True
7800303,GALINHA EM PEDACOS,5,FRITO(A),87,PORCAO,81.0,PEDACO,100.0,2.0,Frango assado - porção Guia Alimentar,frito,True
7800303,GALINHA EM PEDACOS,5,FRITO(A),94,QUILO,81.0,PEDACO,1000.0,15.0,Quilo,frito,False
7800303,GALINHA EM PEDACOS,5,FRITO(A),99,SOBRECOXA,81.0,PEDACO,65.0,1.0,Frango frito - sobrecoxa média,frito,True
7800303,GALINHA EM PEDACOS,6,EMPANADO(A)/A MILANESA,68,GRAMA,81.0,PEDACO,1.0,15.0,Grama,empanado,False
7800303,GALINHA EM PEDACOS,6,EMPANADO(A)/A MILANESA,81,PEDACO,81.0,PEDACO,55.0,1.0,Frango frito - coxa grande,empanado,True
7800303,GALINHA EM PEDACOS,6,EMPANADO(A)/A MILANESA,94,QUILO,81.0,PEDACO,1000.0,15.0,Quilo,empanado,False
7800303,GALINHA EM PEDACOS,7,REFOGADO(A),12,COLHER DE ARROZ/SERVIR,81.0,PEDACO,40.0,1.0,Frango assado - 2 colheres de sopa cheias desfiado,refogado,True
7800303,GALINHA EM PEDACOS,7,REFOGADO(A),25,COXA,81.0,PEDACO,55.0,1.0,Frango assado - coxa grande,refogado,True
7800303,GALINHA EM PEDACOS,7,REFOGADO(A),68,GRAMA,81.0,PEDACO,1.0,15.0,Grama,refogado,False
7800303,GALINHA EM PEDACOS,7,REFOGADO(A),81,PEDACO,81.0,PEDACO,55.0,1.0,Frango assado - coxa grande,refogado,True
7800303,GALINHA EM PEDACOS,7,REFOGADO(A),94,QUILO,81.0,PEDACO,1000.0,15.0,Quilo,refogado,False
7800303,GALINHA EM PEDACOS,8,MOLHO VERMELHO,12,COLHER DE ARROZ/SERVIR,81.0,PEDACO,40.0,1.0,Frango assado - 2 colheres de sopa cheias desfiado,molho vermelho,True
7800303,GALINHA EM PEDACOS,8,MOLHO VERMELHO,17,CONCHA,81.0,PEDACO,80.0,1.0,Frango assado - 4 colheres de sopa cheia desfiado,molho vermelho,True
7800303,GALINHA EM PEDACOS,8,MOLHO VERMELHO,25,COXA,81.0,PEDACO,55.0,1.0,Frango assado - coxa grande,molho vermelho,True
7800303,GALINHA EM PEDACOS,8,MOLHO VERMELHO,68,GRAMA,81.0,PEDACO,1.0,15.0,Grama,molho vermelho,False
7800303,GALINHA EM PEDACOS,8,MOLHO VERMELHO,81,PEDACO,81.0,PEDACO,55.0,1.0,Frango assado - coxa grande,molho vermelho,True
7800303,GALINHA EM PEDACOS,8,MOLHO VERMELHO,94,QUILO,81.0,PEDACO,1000.0,15.0,Quilo,molho vermelho,False
7800303,GALINHA EM PEDACOS,9,MOLHO BRANCO,68,GRAMA,81.0,PEDACO,1.0,15.0,Grama,molho branco,False
7800303,GALINHA EM PEDACOS,9,MOLHO BRANCO,81,PEDACO,81.0,PEDACO,55.0,1.0,Frango assado - coxa grande,molho branco,True
7800303,GALINHA EM PEDACOS,9,MOLHO BRANCO,94,QUILO,81.0,PEDACO,1000.0,15.0,Quilo,molho branco,False
7800303,GALINHA EM PEDACOS,13,ENSOPADO,16,COLHER DE SOPA,81.0,PEDACO,20.0,1.0,Frango assado - colher de sopa cheia desfiado,ensopado,True
7800303,GALINHA EM PEDACOS,13,ENSOPADO,25,COXA,81.0,PEDACO,55.0,1.0,Frango assado - coxa grande,ensopado,True
7800303,GALINHA EM PEDACOS,13,ENSOPADO,68,GRAMA,81.0,PEDACO,1.0,15.0,Grama,ensopado,False
7800303,GALINHA EM PEDACOS,13,ENSOPADO,81,PEDACO,81.0,PEDACO,55.0,1.0,Frango assado - coxa grande,ensopado,True
7800303,GALINHA EM PEDACOS,13,ENSOPADO,87,PORCAO,81.0,PEDACO,100.0,2.0,Frango assado - porção Guia Alimentar,ensopado,True
7800303,GALINHA EM PEDACOS,13,ENSOPADO,94,QUILO,81.0,PEDACO,1000.0,15.0,Quilo,ensopado,False
7800303,GALINHA EM PEDACOS,13,ENSOPADO,99,SOBRECOXA,81.0,PEDACO,65.0,1.0,Frango assado - sobrecoxa média,ensopado,True
7800304,CARNE DE GALINHA,1,CRU(A),16,COLHER DE SOPA,81.0,PEDACO,20.0,1.0,Frango assado - colher de sopa cheia desfiado,cru,True
7800304,CARNE DE GALINHA,1,CRU(A),68,GRAMA,81.0,PEDACO,1.0,15.0,Grama,cru,False
7800304,CARNE DE GALINHA,1,CRU(A),81,PEDACO,81.0,PEDACO,55.0,1.0,Frango assado - coxa grande,cru,True
7800304,CARNE DE GALINHA,1,CRU(A),94,QUILO,81.0,PEDACO,1000.0,15.0,Quilo,cru,False
7800304,CARNE DE GALINHA,2,CROZIDO(A),1,ASA,81.0,PEDACO,40.0,1.0,Frango assado - asa média,cozido,True
7800304,CARNE DE GALINHA,2,CROZIDO(A),5,BIFE,81.0,PEDACO,100.0,1.0,Frango frito - filé médio,cozido,True
7800304,CARNE DE GALINHA,2,CROZIDO(A),12,COLHER DE ARROZ/SERVIR,81.0,PEDACO,40.0,1.0,Frango assado - 2 colheres de sopa cheias desfiado,cozido,True
7800304,CARNE DE GALINHA,2,CROZIDO(A),16,COLHER DE SOPA,81.0,PEDACO,20.0,1.0,Frango assado - colher de sopa cheia desfiado,cozido,True
7800304,CARNE DE GALINHA,2,CROZIDO(A),17,CONCHA,81.0,PEDACO,80.0,1.0,Frango assado - 4 colheres de sopa cheia desfiado,cozido,True
7800304,CARNE DE GALINHA,2,CROZIDO(A),24,COSTELA,81.0,PEDACO,60.0,1.0,Frango fritoo - costela média,cozido,True
7800304,CARNE DE GALINHA,2,CROZIDO(A),25,COXA,81.0,PEDACO,55.0,1.0,Frango assado - coxa grande,cozido,True
7800304,CARNE DE GALINHA,2,CROZIDO(A),68,GRAMA,81.0,PEDACO,1.0,15.0,Grama,cozido,False
7800304,CARNE DE GALINHA,2,CROZIDO(A),81,PEDACO,81.0,PEDACO,55.0,1.0,Frango assado - coxa grande,cozido,True
7800304,CARNE DE GALINHA,2,CROZIDO(A),83,PEITO,81.0,PEDACO,180.0,1.0,Frango assado - peito médio,cozido,True
7800304,CARNE DE GALINHA,2,CROZIDO(A),84,PESCOCO,81.0,PEDACO,10.0,1.0,Frango assado - pescoço médio,cozido,True
7800304,CARNE DE GALINHA,2,CROZIDO(A),87,PORCAO,81.0,PEDACO,100.0,2.0,Frango assado - porção Guia Alimentar,cozido,True
7800304,CARNE DE GALINHA,2,CROZIDO(A),94,QUILO,81.0,PEDACO,1000.0,15.0,Quilo,cozido,False
7800304,CARNE DE GALINHA,2,CROZIDO(A),99,SOBRECOXA,81.0,PEDACO,65.0,1.0,Frango assado - sobrecoxa média,cozido,True
7800304,CARNE DE GALINHA,3,GRELHADO(A)/BRASA/CHURRASCO,5,BIFE,81.0,PEDACO,100.0,1.0,Frango frito - filé médio,grelhado,True
7800304,CARNE DE GALINHA,3,GRELHADO(A)/BRASA/CHURRASCO,25,COXA,81.0,PEDACO,55.0,1.0,Frango assado - coxa grande,grelhado,True
7800304,CARNE DE GALINHA,3,GRELHADO(A)/BRASA/CHURRASCO,29,ESPETINHO,81.0,PEDACO,46.0,2.0,Espetinho de carne - unidade,grelhado,True
7800304,CARNE DE GALINHA,3,GRELHADO(A)/BRASA/CHURRASCO,33,FILE,81.0,PEDACO,100.0,1.0,Frango frito - filé médio,grelhado,True
7800304,CARNE DE GALINHA,3,GRELHADO(A)/BRASA/CHURRASCO,68,GRAMA,81.0,PEDACO,1.0,15.0,Grama,grelhado,False
7800304,CARNE DE GALINHA,3,GRELHADO(A)/BRASA/CHURRASCO,81,PEDACO,81.0,PEDACO,55.0,1.0,Frango assado - coxa grande,grelhado,True
7800304,CARNE DE GALINHA,3,GRELHADO(A)/BRASA/CHURRASCO,83,PEITO,81.0,PEDACO,180.0,1.0,Frango assado - peito médio,grelhado,True
7800304,CARNE DE GALINHA,3,GRELHADO(A)/BRASA/CHURRASCO,87,PORCAO,81.0,PEDACO,100.0,2.0,Frango assado - porção Guia Alimentar,grelhado,True
7800304,CARNE DE GALINHA,3,GRELHADO(A)/BRASA/CHURRASCO,94,QUILO,81.0,PEDACO,1000.0,15.0,Quilo,grelhado,False
7800304,CARNE DE GALINHA,3,GRELHADO(A)/BRASA/CHURRASCO,99,SOBRECOXA,81.0,PEDACO,65.0,1.0,Frango assado - sobrecoxa média,grelhado,True
7800304,CARNE DE GALINHA,4,ASSADO(A),1,ASA,81.0,PEDACO,40.0,1.0,Frango assado - asa média,assado,True
7800304,CARNE DE GALINHA,4,ASSADO(A),5,BIFE,81.0,PEDACO,100.0,1.0,Frango frito - filé médio,assado,True
7800304,CARNE DE GALINHA,4,ASSADO(A),25,COXA,81.0,PEDACO,55.0,1.0,Frango assado - coxa grande,assado,True
7800304,CARNE DE GALINHA,4,ASSADO(A),28,ESCUMADEIRA,81.0,PEDACO,40.0,1.0,Frango assado - 2 colheres de sopa cheia desfiado,assado,True
7800304,CARNE DE GALINHA,4,ASSADO(A),29,ESPETINHO,81.0,PEDACO,46.0,2.0,Espetinho de carne - unidade,assado,True
7800304,CARNE DE GALINHA,4,ASSADO(A),68,GRAMA,81.0,PEDACO,1.0,15.0,Grama,assado,False
7800304,CARNE DE GALINHA,4,ASSADO(A),81,PEDACO,81.0,PEDACO,55.0,1.0,Frango assado - coxa grande,assado,True
7800304,CARNE DE GALINHA,4,ASSADO(A),83,PEITO,81.0,PEDACO,180.0,1.0,Frango assado - peito médio,assado,True
7800304,CARNE DE GALINHA,4,ASSADO(A),87,PORCAO,81.0,PEDACO,100.0,2.0,Frango assado - porção Guia Alimentar,assado,True
7800304,CARNE DE GALINHA,4,ASSADO(A),94,QUILO,81.0,PEDACO,1000.0,15.0,Quilo,assado,False
7800304,CARNE DE GALINHA,4,ASSADO(A),99,SOBRECOXA,81.0,PEDACO,65.0,1.0,Frango assado - sobrecoxa média,assado,True
7800304,CARNE DE GALINHA,5,FRITO(A),1,ASA,81.0,PEDACO,40.0,1.0,Frango frito - asa média,frito,True
7800304,CARNE DE GALINHA,5,FRITO(A),5,BIFE,81.0,PEDACO,100.0,1.0,Frango frito - filé médio,frito,True
7800304,CARNE DE GALINHA,5,FRITO(A),12,COLHER DE ARROZ/SERVIR,81.0,PEDACO,40.0,1.0,Frango frito - 2 colheres de sopa cheias desfiado,frito,True
7800304,CARNE DE GALINHA,5,FRITO(A),17,CONCHA,81.0,PEDACO,80.0,1.0,Frango frito - 4 colheres de sopa cheia desfiado,frito,True
7800304,CARNE DE GALINHA,5,FRITO(A),25,COXA,81.0,PEDACO,55.0,1.0,Frango frito - coxa grande,frito,True
7800304,CARNE DE GALINHA,5,FRITO(A),29,ESPETINHO,81.0,PEDACO,46.0,2.0,Espetinho de carne - unidade,frito,True
7800304,CARNE DE GALINHA,5,FRITO(A),33,FILE,81.0,PEDACO,100.0,1.0,Frango frito - filé médio,frito,True
7800304,CARNE DE GALINHA,5,FRITO(A),68,GRAMA,81.0,PEDACO,1.0,15.0,Grama,frito,False
7800304,CARNE DE GALINHA,5,FRITO(A),81,PEDACO,81.0,PEDACO,55.0,1.0,Frango frito - coxa grande,frito,True
7800304,CARNE DE GALINHA,5,FRITO(A),83,PEITO,81.0,PEDACO,180.0,1.0,Frango frito - peito médio,frito,True
